lat,long,hydrogen_distance,school_distance,baby_school_distance,elderly_center_distance,fire_station_distance,rescue_station_distance,traffic_volume,hydrogen_car_count,population_density
37.55271784286053,126.78321164800025,1.368200149502594,2.4738558229406857,1.6768356446586827,2.368326143208326,6.835076277071819,0.4255989221684725,47600,265,30927
37.565376918500064,126.78988424837348,1.4880605470380666,1.5259928762999109,0.9348692863362852,1.4699449700775802,6.272684774858679,1.218603436458912,47600,265,30927
37.54732383390292,126.78552738479448,1.7958655676965014,2.683334148817412,1.937837600764094,2.4809637995316125,6.711260329506298,0.8218945098237507,47600,265,30927
37.546456655836415,126.7911958006767,2.2800212559859805,2.2514202549129663,1.7655366033691071,2.1676505903086385,6.23806940533736,0.9604071476018494,47600,265,30927
37.57712757251905,126.7954351292794,0.30567666049597,0.8871081245257767,1.0412042827331158,0.5465278113571974,6.108108189800249,0.7150177763904149,47600,265,23371
37.56533585956134,126.78309075809165,1.6864443307053194,2.124707983469204,1.482149273510984,2.0426822056076506,6.867721200299294,1.254486496082058,47600,265,30927
37.55366697464485,126.79112751470724,2.037860464542785,1.8426120724047093,1.079146090669474,1.686998848431087,6.129272778427328,0.3420965033535823,47600,265,30927
37.569869707955206,126.78757682965151,1.2536985404415533,1.5742703549574597,1.4020967480090978,1.4992398138509666,6.5561646908078695,1.4867246667437128,47600,265,30927
37.55089460146485,126.77983282631844,1.161898216868082,2.8341857954449825,2.03750906547608,2.7216206051828937,7.152222631446148,0.7854788540186195,47600,265,30927
37.5644824361072,126.79102504011377,1.5246622001375691,1.4209178458251674,0.7983753276546334,1.4174062669950018,6.160471421941128,1.1448537495535922,47600,265,30927
37.57534522638212,126.79884931984958,0.152942475586672,0.535201668675213,0.6866320623967589,0.3390567435895874,5.757206500075105,0.3766539811847142,47600,265,23371
37.559033723376665,126.78428336443356,1.463610664145908,2.100596274944267,1.3203892971992728,2.1134762463851566,6.715532557773672,0.5676845041542651,47600,265,30927
37.54817690853547,126.77759486853073,1.1846225097405194,3.1647869464589165,2.373772996148194,3.029108974076021,7.387517476547053,1.1219544473798138,47600,265,30927
37.55085994218213,126.77417269152797,0.7603284439963576,3.271794919125283,2.470699900709556,3.188421573614935,7.649884032849025,1.2415816971504487,47600,265,30927
37.551782057285294,126.77756007136678,0.9383606170687716,2.959151352513662,2.158360128296474,2.872130029430889,7.341842624527952,0.9252602865615938,47600,265,30927
37.57258039431933,126.78868343089144,1.0095853896559337,1.4182474546616817,1.4986027055771936,1.2640642456952038,6.528137513155769,1.302439037967078,47600,265,30927
37.5563092245633,126.78091289475016,1.1227429291802449,2.4798451790775164,1.684286012102351,2.450771310242367,7.015143730239236,0.6069869868504763,47600,265,30927
37.54912641195607,126.7855101785472,1.6981377857119442,2.547660733326051,1.7852220622982058,2.368953210066304,6.680162962826661,0.6277870436678352,47600,265,30927
37.54914691319805,126.7889061880479,1.9715974873361184,2.329749467600211,1.5986389727761328,2.120619770252951,6.383187911993624,0.616251655035874,47600,265,30927
37.5717266031596,126.79661842501052,0.5888004559917704,0.7506660545597993,0.792819292204861,0.7749484489868479,5.826042100054126,0.6808781622191222,47600,265,30927
37.56994421840744,126.80003233929234,0.7595071378656341,0.6026536409637813,0.4714658366141787,0.4758170190675684,5.484470774915862,0.6280324793369886,47600,265,23371
37.54737828333296,126.79458319970831,2.51027528047575,1.9350915671289064,1.5722084592779393,1.892713951471527,5.924186730641059,1.0185894583422117,47600,265,30927
37.55721051137416,126.78090423345192,1.1313505410887392,2.4464081285379184,1.6561566443817837,2.4340897780299526,7.013854709068294,0.6464283740327884,47600,265,30927
37.54646344551966,126.7923277644863,2.369190103087218,2.157001719916816,1.728212576042071,2.099316134888211,6.140065341197809,0.9988266886463972,47600,265,30927
37.56897524952036,126.7887177180187,1.2417455019210892,1.5113510707433713,1.2606345521677764,1.4783107920470877,6.438014485498241,1.438114569624399,47600,265,30927
37.550915266812126,126.78322891183343,1.4329413152385773,2.582548464775952,1.7943973226959735,2.4478761839723595,6.853801258338068,0.5499236451469356,47600,265,30927
37.56714530188644,126.78420575665046,1.6749630372454094,1.9570768607541904,1.4692289200194886,1.9026679638702395,6.796802301696731,1.424106331186001,47600,265,30927
37.55003454559324,126.78663359126162,1.7485583910964893,2.4065427428533326,1.6439189201653874,2.2312974643154035,6.567587273852428,0.5085696433134504,47600,265,30927
37.54731697889668,126.78439540964834,1.7119150220525068,2.755828533045884,2.0014243898139163,2.5625858622987736,6.809860933623809,0.8487179288595271,47600,265,30927
37.56177176835162,126.78991846873184,1.8377825024055248,1.5450272174240924,0.8058637443046013,1.60661215932988,6.230447930207499,0.8287499295300313,47600,265,30927
37.556281556878375,126.77638445744682,0.7231467463280258,2.8578271066778105,2.06859086888208,2.8448634087457245,7.415207951750083,0.9939758060065984,47600,265,30927
37.54107599924048,126.79577452970868,2.932856441325314,2.1813301972283607,2.174222942896052,2.356068267483868,6.002575036594611,1.6697794807849198,47600,265,30927
37.54637433332272,126.77761226478772,1.3359712806387367,3.2810990164303178,2.498604109519538,3.1239031391254226,7.418347556710414,1.2570614721473776,47600,265,30927
37.55455464798676,126.78885480544744,1.8284279407287989,1.943952029379766,1.1538603478036993,1.8296557194353256,6.322666796259942,0.1261788452146038,47600,265,30927
